Date,Open,High,Low,Close,Adj Close,Volume
6/13/2017,90.050003,90.699997,89.510002,90.559998,87.536057,2573100
6/14/2017,90.029999,90.050003,87.839996,88.93,85.960487,4054900
6/15/2017,88.860001,89.150002,86.57,87.040001,84.133591,4362000
6/16/2017,87.57,88.589996,87.07,88.519997,85.564163,4767000
6/19/2017,88.370003,89.010002,87.959999,88.07,85.129196,2495400
6/20/2017,86.790001,88.290001,85.879997,87.849998,84.916519,3772100
6/21/2017,88.099998,89.169998,86.639999,87.120003,84.21093,4613500
6/22/2017,87.339996,89.029999,86.629997,87.690002,84.761887,3356600
6/23/2017,87.610001,88.230003,87.209999,87.790001,84.858559,3733900
6/26/2017,88.040001,88.190002,86.82,87.389999,84.471901,2547700
6/27/2017,88.190002,88.830002,87.68,88,85.061531,3909200
6/28/2017,88.18,89.540001,87.489998,89.019997,86.04747,4508200
6/29/2017,89.470001,90.910004,89.300003,90,86.994736,4079000
6/30/2017,90.339996,91.220001,89.25,90.519997,87.497375,4164100
7/3/2017,91,93.160004,90.519997,92.370003,89.285614,2400000
7/5/2017,91.82,92.190002,89.959999,90.300003,87.284729,2720200
7/6/2017,90.529999,90.839996,88.410004,88.629997,85.670494,3290600
7/7/2017,88.07,88.599998,87.040001,88.440002,85.486847,3810300
7/10/2017,88.129997,89.779999,88,89.620003,86.627434,2064600
7/11/2017,89.620003,90.989998,88.919998,90.629997,87.603714,2517000
7/12/2017,91.459999,92.300003,90.410004,90.57,87.545723,3166700
7/13/2017,90.370003,91.919998,90.370003,91.809998,88.90873,2472100
7/14/2017,91.980003,92.360001,91.589996,91.870003,88.966835,1773400
7/17/2017,91.309998,92.129997,91.309998,91.900002,88.995895,4129100
7/18/2017,92.25,92.449997,91.25,91.699997,88.802208,2198600
7/19/2017,91.559998,94.550003,91.559998,94.309998,91.329742,3937500
7/20/2017,95,95.739998,93.57,93.660004,90.700287,4078200
7/21/2017,93.389999,93.800003,92.379997,92.910004,89.973984,2665700
7/24/2017,93.019997,94.68,92.900002,93.309998,90.361328,2588900
7/25/2017,94.779999,95.650002,94.440002,94.870003,91.872055,2811200
7/26/2017,95.660004,96.099998,94.650002,94.75,91.755844,2862100
7/27/2017,94.620003,95.989998,94.300003,95.980003,92.94696,2615700
7/28/2017,96.010002,96.900002,95.029999,95.419998,92.404648,2977100
7/31/2017,95.32,95.900002,94.769997,95.139999,92.133507,2988600
8/1/2017,94.910004,95.580002,94.050003,94.459999,91.474998,3802000
8/2/2017,92.620003,93.279999,89.849998,92.32,89.402618,5358400
8/3/2017,92.389999,92.5,87.760002,88.900002,86.090698,6296700
8/4/2017,88.82,91.239998,88.559998,90.449997,87.591698,3792200
8/7/2017,89.889999,90.230003,88.849998,89.669998,86.836357,3886500
8/8/2017,89.809998,92.349998,89.709999,91.150002,88.269592,3829700
8/9/2017,91.519997,92.349998,90.269997,90.349998,87.494888,3289100
8/10/2017,90.629997,90.959999,88.889999,89.120003,86.303741,3377400
8/11/2017,89.150002,89.550003,87.940002,88.529999,85.732384,2874200
8/14/2017,88.93,89.040001,87.730003,87.989998,85.20945,2482200
8/15/2017,87.75,87.910004,86.25,87.019997,84.270096,4457900
8/16/2017,87.230003,87.230003,84.839996,84.980003,82.294571,3478000
8/17/2017,84.779999,85.029999,83.370003,83.379997,80.745125,3438100
8/18/2017,83.349998,84.540001,83.290001,84.089996,81.432693,2751700
8/21/2017,83.809998,84.32,83.410004,83.690002,81.045334,2515500
8/22/2017,83.910004,84.529999,83.849998,84.239998,81.577942,1946700
8/23/2017,84.160004,85.720001,83.959999,85.110001,82.420456,2322700
8/24/2017,84.800003,85.139999,84.330002,84.620003,81.945938,2007800
8/25/2017,85.010002,85.220001,84.459999,84.510002,81.839424,2211300
8/28/2017,84.349998,84.419998,82.25,83.400002,80.764503,2377500
8/29/2017,82.620003,83.239998,81.989998,83.150002,80.5224,2321300
8/30/2017,82.919998,83.980003,82.32,83.669998,81.02597,2245700
8/31/2017,84,85.18,83.610001,84.989998,82.304253,4803900
9/1/2017,85,85.860001,84.589996,85.650002,82.943405,2358600
9/5/2017,85.919998,86.68,85.260002,85.870003,83.156456,2655100
9/6/2017,86.720001,87.970001,86.459999,87.849998,85.073875,2600300
9/7/2017,87.75,88.739998,87.400002,88.599998,85.800179,2788600
9/8/2017,87.870003,88.07,86.080002,86.779999,84.037682,2687200
9/11/2017,87.110001,87.989998,86.480003,87.93,85.151344,2865300
9/12/2017,87.849998,88.75,87.43,88.470001,85.674294,2922900
9/13/2017,89.32,91.110001,89.07,91.099998,88.221176,3158300
9/14/2017,91.5,92.949997,91.169998,91.779999,88.879692,3428400
9/15/2017,92.43,93.290001,91.860001,93.220001,90.274185,4057800
9/18/2017,92.769997,93.379997,92.379997,93.050003,90.109558,2388300
9/19/2017,93.080002,93.639999,92.709999,93.129997,90.187035,2074600
9/20/2017,93.580002,94.279999,92.82,94.18,91.20385,3774300
9/21/2017,93.660004,94.440002,93.139999,93.889999,90.923012,2678700
9/22/2017,93.769997,94.650002,93.449997,94.550003,91.562149,2290400
9/25/2017,95,96.800003,94.739998,96.290001,93.247162,3143400
9/26/2017,95.989998,97.5,95.470001,96.870003,93.808846,2951100
9/27/2017,96.900002,97.510002,96.279999,97.32,94.244614,2123000
9/28/2017,97.449997,98.370003,96.809998,96.82,93.760414,2983000
9/29/2017,96.730003,97.449997,96.050003,96.739998,93.682953,2010900
10/2/2017,95.519997,97.18,94.870003,97.18,94.109047,2115200
10/3/2017,96.980003,97.709999,96.480003,96.5,93.450523,2134500
10/4/2017,96.650002,96.980003,95.980003,96.330002,93.285912,1508000
10/5/2017,96.5,97.07,96.150002,96.550003,93.498947,2097600
10/6/2017,95.790001,96.339996,95.459999,96.190002,93.150345,1587300
10/9/2017,96.529999,97.019997,96.110001,96.5,93.450523,1880200
10/10/2017,97.099998,97.830002,96.699997,96.779999,93.72168,2200900
10/11/2017,96.769997,97.120003,96.040001,96.93,93.866936,2156500
10/12/2017,96.080002,96.889999,95.720001,96.650002,93.595779,2173700
10/13/2017,97.5,97.629997,96.300003,96.620003,93.566734,1953600
10/16/2017,97.129997,97.480003,96.739998,97.209999,94.301567,2074900
10/17/2017,97.25,97.769997,96.559998,97.449997,94.534386,1695300
10/18/2017,97.540001,98.459999,96.57,96.660004,93.768028,2040400
10/19/2017,95.690002,96.690002,95.360001,95.760002,92.894943,1875100
10/20/2017,95.779999,97.040001,95.419998,96.839996,93.942657,2194500
10/23/2017,97.07,97.489998,96.669998,96.970001,94.068756,2395800
10/24/2017,97.699997,97.970001,96.230003,96.480003,93.593414,2190400
10/25/2017,96.32,96.870003,95.669998,96.150002,93.273285,1959000
10/26/2017,96.449997,97.190002,95.739998,96.919998,94.020248,1980200
10/27/2017,96.209999,98.559998,95.839996,98.470001,95.523888,2911200
10/30/2017,98.660004,99.690002,98.279999,99.529999,96.552162,3505400
10/31/2017,99.25,100.410004,99.059998,99.870003,96.881989,3272500
11/1/2017,100.790001,102.470001,96.709999,102.290001,99.229591,3953400
11/2/2017,101.370003,102.989998,101.370003,102.949997,99.869843,2970900
11/3/2017,103.800003,105.07,103.309998,104.5,101.373474,4080200
11/6/2017,105.150002,107.190002,105.059998,106.959999,103.759857,4709600
11/7/2017,107.349998,107.949997,105.550003,106.089996,102.915878,4021300
11/8/2017,105.510002,105.790001,103.800003,104.330002,101.208549,3426200
11/9/2017,103.830002,105.440002,103.559998,104.779999,101.645096,3053100
11/10/2017,104.529999,105.120003,103.209999,104.580002,101.45108,3383200
11/13/2017,104.199997,105,103.739998,104.459999,101.334656,1822900
11/14/2017,103.849998,104.059998,102.360001,102.470001,99.404205,2428400
11/15/2017,101.18,102.330002,100.080002,101.360001,98.327408,3357700
11/16/2017,101.290001,102.160004,100.809998,101.43,98.395317,2027500
11/17/2017,101.760002,102.209999,101.110001,101.639999,98.599037,2596800
11/20/2017,101.379997,102,100.699997,101.440002,98.405022,1659100
11/21/2017,102.300003,102.620003,101.339996,101.660004,98.618446,4058400
11/22/2017,102.410004,102.82,101.540001,101.589996,98.550514,2654800
11/24/2017,102.089996,102.550003,101.379997,101.660004,98.618446,913500
11/27/2017,101.57,101.790001,99.220001,99.82,96.833488,2947600
11/28/2017,99.75,100.18,99.110001,99.839996,96.852882,2037200
11/29/2017,99.559998,100.529999,99.25,100.5,97.493134,2721600
11/30/2017,101,102.730003,101,102.32,99.258682,4183700
12/1/2017,103.32,104.419998,101.660004,102.910004,99.831039,3445800
12/4/2017,102.690002,103.029999,100.989998,101.050003,98.026695,2423500
12/5/2017,100.690002,101.769997,100.519997,100.900002,97.881172,2046000
12/6/2017,100.43,100.449997,98.489998,98.860001,95.902214,2768400
12/7/2017,98.889999,99.830002,98.510002,99.720001,96.736488,1687600
12/8/2017,100.279999,100.739998,99.75,100.389999,97.386436,1512400
12/11/2017,100.489998,102.339996,100.400002,101.209999,98.181892,1946800
12/12/2017,101.370003,101.419998,99.440002,100.279999,97.279724,2127600
12/13/2017,100.459999,100.720001,99.709999,99.940002,96.949905,1426900
12/14/2017,99.760002,100.830002,99.550003,99.639999,96.65889,2425000
12/15/2017,100.540001,100.639999,98.470001,98.550003,95.601486,4633000
12/18/2017,98.699997,100.169998,98.68,99.910004,96.920815,2670300
12/19/2017,100.339996,101.800003,99.68,101.43,98.395317,2374400
12/20/2017,102.050003,103.82,101.209999,103.540001,100.442192,2651800
12/21/2017,103.730003,106.75,103.239998,106.349998,103.168121,3330300
12/22/2017,106.699997,107.879997,105.879997,107.110001,103.905365,2028700
12/26/2017,107.239998,109.660004,107,109.410004,106.136574,2071500
12/27/2017,109.059998,109.300003,107.720001,108.360001,105.117981,1802000
12/28/2017,108.5,108.629997,107.860001,108.449997,105.205292,1250500
12/29/2017,109.110001,109.110001,107.879997,107.910004,104.681435,1778200
1/2/2018,108.669998,109.389999,108.220001,109.300003,106.029861,1899800
1/3/2018,110.139999,111.830002,109.82,110.93,107.611092,3068400
1/4/2018,110.389999,111.209999,109.75,110.949997,107.630478,2125000
1/5/2018,110.660004,112.300003,110.120003,112.169998,108.81398,2221200
1/8/2018,112.440002,113.220001,111.650002,112.709999,109.337837,1934400
1/9/2018,112.93,113.099998,111.540001,111.709999,108.367752,1944100
1/10/2018,111.940002,113.75,111.860001,112.010002,108.658768,4750900
1/11/2018,112.790001,115.720001,112.459999,115.139999,111.695137,3828100
1/12/2018,114.949997,116.470001,114.790001,115.699997,112.238373,2025300
1/16/2018,115.82,116.440002,113.080002,113.389999,110.156967,4835600
1/17/2018,113.709999,114.349998,112.139999,113.529999,110.292976,3324300
1/18/2018,113.360001,115.160004,112.82,114.239998,110.982727,4564600
1/19/2018,113.949997,114.760002,113.470001,114.370003,111.109032,2920600
1/22/2018,114.529999,116.860001,114.410004,116.82,113.489166,2233200
1/23/2018,117.050003,118.599998,116.879997,117.839996,114.480072,3150700
1/24/2018,117.989998,118.900002,117.199997,118.470001,115.092117,2463900
1/25/2018,118.919998,119,117.029999,117.449997,114.101196,2061200
1/26/2018,117.059998,118.059998,116.800003,117.760002,114.402359,2170900
1/29/2018,117.120003,118.129997,116.419998,116.580002,113.256012,1584900
1/30/2018,115.980003,115.980003,113.900002,115.169998,111.886215,3589100
1/31/2018,115.32,115.730003,114.43,115,111.721054,2409800
2/1/2018,115.279999,116.57,114.580002,116.519997,113.197716,2507600
2/2/2018,115.010002,115.190002,112.410004,112.830002,109.61293,2549400
2/5/2018,111.699997,113.879997,109,109.559998,106.436165,3175900
2/6/2018,107.760002,110.900002,106.089996,108.269997,105.182953,4635500
2/7/2018,108.419998,109.709999,105.760002,105.779999,102.763954,4666000
2/8/2018,106.019997,106.5,100.980003,101.040001,98.159096,4675600
2/9/2018,101.889999,102.599998,96.540001,100.07,97.216751,5335700
2/12/2018,101.540001,104.029999,101.330002,103.139999,100.199226,3551500
2/13/2018,102.489998,103.239998,101.610001,102.470001,99.548325,1735300
2/14/2018,101.580002,107.059998,101.5,106.760002,103.715996,4089200
2/15/2018,106.599998,108.059998,105.010002,107.690002,104.619499,3495500
2/16/2018,107.139999,108.739998,106.599998,107.639999,104.570908,2973500
2/20/2018,107.779999,109.029999,106.150002,107.959999,104.88179,3381600
2/21/2018,107.650002,108.739998,105.779999,105.809998,102.793098,4119300
2/22/2018,106.699997,109.110001,105.940002,107.089996,104.036583,3165900
2/23/2018,107.730003,108.879997,107.330002,108.830002,105.726967,2063900
2/26/2018,109.559998,110.160004,108.57,109.489998,106.368149,4474300
2/27/2018,109.279999,109.529999,106.739998,106.940002,103.890869,3581300
2/28/2018,101.629997,106.400002,101.309998,101.419998,98.528267,7738700
3/1/2018,101.790001,102.110001,99.839996,101.18,98.295105,4604900
3/2/2018,100.540001,102.209999,99.400002,101.449997,98.557396,4040000
3/5/2018,100.910004,102.760002,100.400002,101.809998,98.907143,3129500
3/6/2018,102.709999,102.940002,100.739998,101.010002,98.129951,3421300
3/7/2018,99.980003,101.099998,99.330002,100.870003,97.993935,3331400
3/8/2018,101.529999,101.599998,99.660004,100.589996,97.721916,2525900
3/9/2018,101.580002,102.900002,101.279999,102.800003,99.868927,2910200
3/12/2018,102.5,102.82,100.489998,100.650002,97.780205,5209100
3/13/2018,101.370003,101.769997,99.68,100.050003,97.197334,3210400
3/14/2018,100.800003,100.900002,99.639999,99.889999,97.041878,2189300
3/15/2018,100.389999,100.720001,98.18,98.650002,95.837234,3843000
3/16/2018,98.870003,100.860001,98.550003,100.449997,97.585907,4950800
3/19/2018,99.879997,100.400002,97.440002,98.470001,95.662384,2605100
3/20/2018,99.349998,101.669998,99.239998,101.330002,98.440826,4555100
3/21/2018,101.720001,105.830002,101.639999,104.779999,101.792458,5288900
3/22/2018,103.519997,105.080002,103.160004,104.290001,101.316422,6672800
3/23/2018,104.75,106.730003,104.699997,105.860001,102.84166,6576400
3/26/2018,106.870003,107.650002,105.720001,107.57,104.502907,4818100
3/27/2018,107.459999,107.910004,105.489998,106.330002,103.298264,5199900
3/28/2018,105.800003,107.199997,103.260002,103.82,100.859833,5512400
3/29/2018,104.650002,105.860001,104.169998,105.269997,102.268478,3393000
4/2/2018,104.940002,105.139999,100.239998,102.93,99.995201,3757700
4/3/2018,103.480003,105.309998,101.790001,105.07,102.074196,3477100
4/4/2018,103.550003,104.559998,103.050003,104.169998,101.199837,4241900
4/5/2018,104.599998,105.379997,103.779999,104.379997,101.403862,3842500
4/6/2018,104.07,104.07,98.800003,101.93,99.023712,6473900
4/9/2018,102.480003,105.32,101.830002,103.379997,100.432381,4634300
4/10/2018,105.089996,109.080002,105,107.660004,104.590355,5435600
4/11/2018,107.43,110.139999,106.940002,109.400002,106.280731,3466500
4/12/2018,109.470001,110.839996,108.209999,109.980003,106.844193,4378400
4/13/2018,110.449997,111.25,109.620003,111.019997,108.036263,3338200
4/16/2018,111.650002,111.690002,110.699997,111.019997,108.036263,2745000
4/17/2018,111.160004,111.860001,110.360001,111.150002,108.162773,3720100
4/18/2018,112.110001,114.18,111.599998,112.849998,109.817078,5109500
4/19/2018,113.410004,114.709999,112.480003,114.040001,110.975098,4963200
4/20/2018,113.529999,114.57,112.660004,113.970001,110.90699,3112400
4/23/2018,113.650002,114.959999,112.809998,114.839996,111.753601,2146900
4/24/2018,115.32,116.43,113.370003,114.589996,111.510323,3632300
4/25/2018,113.93,115.839996,113.07,115.400002,112.298553,3506900
4/26/2018,116.410004,117.800003,115.870003,117.620003,114.4589,3439900
4/27/2018,116.75,117.809998,116.129997,116.790001,113.651184,1822100
4/30/2018,116.589996,119.709999,116.330002,118.169998,114.994095,3315500
5/1/2018,117.660004,117.949997,116.18,117.559998,114.400505,2364900
5/2/2018,117.540001,118.589996,116.120003,116.650002,113.514961,4779500
5/3/2018,115.900002,116.129997,114.099998,116.010002,112.892166,4269500
5/4/2018,115,115.980003,111.480003,114.660004,111.578438,5725000
5/7/2018,115.809998,117.120003,113.199997,113.889999,110.829132,5991300
5/8/2018,113.660004,115.589996,112.190002,115.290001,112.191521,3886200
5/9/2018,117.160004,118.809998,115.900002,117.790001,114.624321,6104700
5/10/2018,118.75,119.459999,118.449997,118.949997,115.753136,4093100
5/11/2018,119.019997,120,117.010002,117.410004,114.254539,2951200
5/14/2018,118.110001,119.599998,118.089996,118.68,115.490402,2645100
5/15/2018,118.480003,120.410004,118.349998,120.230003,116.998741,3191200
5/16/2018,119.800003,121.870003,119.580002,121.5,118.234604,2900200
5/17/2018,122,126.449997,122,126.150002,122.759636,5721400
5/18/2018,126.279999,126.480003,124.279999,125.790001,122.409309,4064400
5/21/2018,126.879997,128.029999,126,127.449997,124.024704,2573300
5/22/2018,127.300003,127.959999,123.080002,123.760002,120.433868,2397200
5/23/2018,123.239998,124.220001,121.68,122.980003,119.674835,4382900
5/24/2018,121.25,121.699997,119.669998,119.980003,116.755455,3176200
5/25/2018,117.440002,117.940002,115.309998,117.760002,114.595123,3935600
5/29/2018,116.099998,117.620003,115.160004,116.209999,113.086777,3255200
5/30/2018,117.540001,120.220001,117.160004,119.760002,116.541374,2894000
5/31/2018,118.849998,120.220001,117.730003,117.809998,114.643776,3544200
6/1/2018,118.480003,118.559998,117.089996,118.349998,115.169266,2919400
6/4/2018,120.059998,121.050003,117.790001,118.669998,115.480659,3756500
6/5/2018,118.019997,118.239998,114.800003,116.580002,113.446838,4158700
6/6/2018,116.300003,117.410004,114.860001,116.139999,113.018669,4361100
6/7/2018,117.419998,119.269997,116.620003,117.93,114.760551,3737100
6/8/2018,118.160004,118.720001,116.650002,117.669998,114.507538,2413500
6/11/2018,117.959999,118.690002,116.5,118.010002,114.838402,2374900
6/12/2018,117.910004,119.110001,117.309998,118.470001,115.286041,3396800
6/13/2018,118.489998,119.730003,117.769997,118.25,115.071953,2364900
6/14/2018,119.349998,119.489998,117.410004,117.529999,114.371307,2856600
6/15/2018,116.910004,117.099998,113.93,114.18,111.111328,5028600
6/18/2018,114.400002,117.870003,114,116.620003,113.485771,3180900
6/19/2018,115.019997,117.769997,114.099998,117.080002,113.933403,2448000
6/20/2018,118.25,119.82,117.400002,119.43,116.220245,2383600
6/21/2018,118.389999,118.389999,116.010002,116.599998,113.466301,3003600
6/22/2018,120.050003,120.949997,118.199997,118.510002,115.324974,3173100
6/25/2018,118.839996,118.949997,115.910004,116.830002,113.690109,1946300
6/26/2018,117.040001,120.459999,117.040001,119.68,116.463524,2472600
6/27/2018,121.629997,124.779999,120.809998,123.93,120.599312,4708800
6/28/2018,124.169998,125.5,122.510002,123.5,120.180862,2679500
6/29/2018,123.43,126.32,123.290001,124.43,121.085869,3020200
7/2/2018,123.809998,123.860001,121.110001,122.400002,119.110428,2310800
7/3/2018,124.019997,125.400002,122.010002,122.43,119.139618,1382800
7/5/2018,123.650002,125.040001,122.709999,123.220001,119.908379,2483900
7/6/2018,122.18,124.949997,122.010002,124.349998,121.008018,1443700
7/9/2018,125,126.459999,124.510002,126.129997,122.740173,1671900
7/10/2018,127.269997,127.959999,126.059998,126.970001,123.557602,1996200
7/11/2018,126.059998,126.82,123.629997,124.660004,121.309685,1963800
7/12/2018,124.910004,125.669998,123.099998,124.139999,120.803658,1971200
7/13/2018,124.389999,127.010002,124.129997,125.959999,122.574745,1820000
7/16/2018,124.769997,125.440002,122.900002,124.610001,121.439384,3210200
7/17/2018,124.199997,124.989998,122.110001,124.32,121.156776,3869200
7/18/2018,123.339996,124.209999,121.160004,123.580002,120.4356,3280200
7/19/2018,122.739998,123.580002,122.190002,122.389999,119.275871,2889300
7/20/2018,122.68,123.309998,121.440002,122.349998,119.236893,1540000
7/23/2018,123.160004,123.459999,122.290001,122.860001,119.73391,1746300
7/24/2018,123.690002,127.120003,122.980003,125.620003,122.423691,2850900
7/25/2018,125.629997,128.669998,125.32,128.380005,125.113449,2602300
7/26/2018,128.940002,129.75,128.360001,128.860001,125.581261,2860300
7/27/2018,128.320007,130.490005,127.760002,129.149994,125.863869,2423600
7/30/2018,130.449997,131.600006,129.529999,129.899994,126.594765,2053300
7/31/2018,130.289993,131.399994,128.320007,128.940002,125.65921,2467900
8/1/2018,127.57,128.550003,124.919998,125.57,122.374962,3525500
8/2/2018,124.559998,126.309998,123.510002,125.93,122.7258,3510600
8/3/2018,122.75,125.010002,120.839996,122.410004,119.29538,4117700
8/6/2018,123.18,125.099998,122,123.900002,120.747467,2396000
8/7/2018,125,126.290001,124.309998,124.43,121.263969,1774000
8/8/2018,123.300003,124.379997,121.5,122.769997,119.646202,3146000
8/9/2018,123.199997,123.900002,121.879997,122.309998,119.197914,1874800
8/10/2018,122.199997,122.889999,121.370003,122.769997,119.646202,2268000
8/13/2018,122.790001,123.5,121.139999,121.5,118.408516,1581900
8/14/2018,122.900002,123.57,122.040001,123.07,119.938568,1469900
8/15/2018,121.470001,121.730003,114.709999,115.440002,112.502708,4184000
8/16/2018,116.110001,117.07,115.669998,115.910004,112.960762,3702300
8/17/2018,116.510002,116.75,114.050003,114.769997,111.849762,4492900
8/20/2018,115.220001,115.739998,114.629997,114.769997,111.849762,4020600
8/21/2018,115.919998,116.620003,115.290001,115.489998,112.551437,2548800
8/22/2018,116.239998,117.919998,116.239998,117.32,114.334877,2104200
8/23/2018,116.709999,116.800003,115.739998,116.400002,113.438286,2074800
8/24/2018,117.639999,118.989998,117.349998,117.459999,114.471313,2147100
8/27/2018,117.589996,118.970001,117.269997,118.650002,115.631042,1816500
8/28/2018,118.629997,119.730003,117.769997,117.970001,114.968323,1970700
8/29/2018,119.040001,119.5,118.050003,118.779999,115.757729,2070900
8/30/2018,118.139999,119.470001,118.139999,118.910004,115.884422,2096800
8/31/2018,118.57,118.809998,117.669998,118.230003,115.221725,2020100
9/4/2018,119.040001,119.349998,116.75,117.68,114.685715,1703100
9/5/2018,116.809998,118.260002,116.220001,117.889999,114.890366,2081600
9/6/2018,117.779999,118.129997,115.209999,115.5,112.561188,1982400
9/7/2018,114.980003,115.32,113.699997,114.470001,111.557388,3288600
9/10/2018,115,115.519997,114.199997,114.32,111.411209,1778700
9/11/2018,114.389999,117.169998,114.080002,116.220001,113.262863,2370900
9/12/2018,117.290001,119.089996,116.879997,116.940002,113.964546,2236000
9/13/2018,116.800003,117.129997,115.029999,116.620003,113.652695,2336000
9/14/2018,116.57,118.529999,116.57,117.82,114.822159,1536600
9/17/2018,118.32,118.75,117.07,117.540001,114.549278,2537200
9/18/2018,118.75,120.300003,118.459999,119.449997,116.410683,1868100
9/19/2018,119.449997,120.57,119.129997,120.169998,117.112366,1767300
9/20/2018,120.43,120.989998,118.769997,119.209999,116.176788,1997500
9/21/2018,118.519997,120.610001,118.040001,119.459999,116.420433,4784400
9/24/2018,121.419998,124.190002,121.169998,123.989998,120.835175,3593400
9/25/2018,124.580002,126.5,124.260002,125.639999,122.443169,3873600
9/26/2018,125.449997,126.379997,125.010002,125.309998,122.121567,3106200
9/27/2018,126.57,127.650002,125.720001,127,123.768578,2925500
9/28/2018,126.550003,129.089996,126.550003,127.57,124.324081,2724600
10/1/2018,127.93,129.809998,127.779999,129.490005,126.195229,2024600
10/2/2018,129.75,130.059998,128.740005,130,126.692253,3278200
10/3/2018,130.169998,130.539993,129.25,130.380005,127.062576,3172400
10/4/2018,129.919998,130.5,129.130005,130.229996,126.916397,3223200
10/5/2018,130.339996,131.100006,129.600006,131.050003,127.715546,2244000
10/8/2018,129.979996,131.339996,129.229996,129.830002,126.526566,2115500
10/9/2018,130.220001,133.529999,130.100006,132.350006,128.982452,2453900
10/10/2018,132,132,126.349998,126.470001,123.25206,3450700
10/11/2018,125.290001,125.480003,120.82,121.620003,118.525475,4761000
10/12/2018,123.620003,123.779999,120.379997,122.18,119.07122,2955300
10/15/2018,122.949997,123.559998,121.949997,122.57,119.451286,2277500
10/16/2018,122.860001,123.480003,122.059998,122.260002,119.363426,2426900
10/17/2018,122.209999,122.589996,118.489998,120.139999,117.293663,2576200
10/18/2018,118.550003,119.25,117.550003,118.550003,115.741325,2096900
10/19/2018,118.589996,120.650002,117.080002,117.669998,114.882179,3547500
10/22/2018,118.099998,118.339996,115.400002,116.25,113.495804,1593500
10/23/2018,114.169998,114.379997,109.529999,111.120003,108.487358,5023700
10/24/2018,111.779999,111.949997,106,106.139999,103.625336,5540900
10/25/2018,107.870003,108.860001,106.360001,107.120003,104.582115,2926600
10/26/2018,105.589996,107.370003,103.489998,106.559998,104.035385,4332300
10/29/2018,106.949997,107,100.629997,102.040001,99.622475,4307400
10/30/2018,101.690002,106.160004,101.029999,105.510002,103.010269,4274200
10/31/2018,106.68,108.720001,105.07,105.339996,102.844292,4010900
11/1/2018,105.980003,107.300003,103.849998,106.889999,104.357559,3771700
11/2/2018,106.150002,106.489998,100.839996,102.349998,99.925125,6607500
11/5/2018,104.540001,107.110001,104.040001,106.349998,103.83036,5029700
11/6/2018,107.059998,107.540001,105.440002,107.330002,104.787148,4336700
11/7/2018,109.25,110.199997,107.360001,109.150002,106.564034,3424400
11/8/2018,108.730003,108.949997,104.720001,104.849998,102.365898,4150100
11/9/2018,103.089996,106.220001,102.5,105.510002,103.010269,3486000
11/12/2018,106.839996,106.949997,101.029999,101.25,98.851189,3267000
11/13/2018,101.220001,102.410004,98.080002,98.519997,96.18586,5175700
11/14/2018,100.75,101.099998,97.239998,98.07,95.746529,4669900
11/15/2018,97.910004,101.959999,96.809998,101.589996,99.183144,4217600
11/16/2018,103,105.589996,102.699997,105.199997,102.707611,6065000
11/19/2018,103.989998,106.129997,103.610001,105.709999,103.205521,4309300
11/20/2018,103.449997,103.970001,101.370003,102.360001,99.934898,5704300
11/21/2018,103.290001,107.57,103.230003,106,103.488647,5253400
11/23/2018,101.629997,102.209999,99.379997,100.699997,98.314217,3373700
11/26/2018,101.699997,102.730003,101.029999,102.540001,100.110626,3664200
11/27/2018,102.260002,103.059998,100.760002,101.949997,99.534607,3554900
11/28/2018,101.989998,104.059998,101.580002,103.769997,101.311493,3580800
11/29/2018,103.970001,106.589996,103.589996,105.470001,102.971214,2661900
11/30/2018,104.389999,104.68,102.889999,103.309998,100.862381,5268900
12/3/2018,107.110001,108.379997,106.160004,108.110001,105.548668,4061400
12/4/2018,108.32,108.779999,103.650002,104.07,101.604385,3153900
12/6/2018,101.449997,102.290001,99.559998,102.129997,99.710342,5046200
12/7/2018,104.760002,107.639999,103.410004,103.610001,101.155266,5226600
12/10/2018,102.050003,103.260002,99.209999,101.709999,99.300301,3368700
12/11/2018,103.57,104.349998,101.690002,102.07,99.651764,3713800
12/12/2018,104.239998,106.599998,103.830002,103.93,101.467697,3443300
12/13/2018,103.220001,104.300003,101.459999,102.830002,100.393761,2685200
12/14/2018,102.279999,102.949997,99.059998,100.080002,97.708908,3088500
12/17/2018,99.540001,100.269997,95.459999,96.209999,93.930603,4816100
12/18/2018,96.370003,96.959999,93.709999,94.010002,91.782722,4658700
12/19/2018,94.959999,97.139999,92.300003,92.980003,90.77713,4046700
12/20/2018,91.529999,93.349998,89.019997,89.739998,87.613884,5743800
12/21/2018,89.440002,90.489998,86.82,87.260002,85.192635,7468800
12/24/2018,86.230003,86.730003,82.779999,82.860001,80.896881,2773400
12/26/2018,83.830002,89.029999,82.040001,88.989998,86.88166,4488200
12/27/2018,87.099998,88.790001,85.050003,88.790001,86.686394,4305200
12/28/2018,89.239998,89.330002,86.150002,87.519997,85.446465,3325200
12/31/2018,88.209999,88.900002,86.370003,87.209999,85.143822,3571100
1/2/2019,85.660004,91.260002,85.199997,90.610001,88.463272,3863000
1/3/2019,90.599998,91.220001,88.260002,89.970001,87.838432,2961700
1/4/2019,91.699997,94.300003,91.080002,93.919998,91.694855,3874200
1/7/2019,94.489998,96.410004,92.220001,94.510002,92.270874,4453100
1/8/2019,95.660004,96.110001,94.339996,95.519997,93.256943,3437800
